sub,trial,emotion,valence,arousal,study
973,15,sluggish,-221,-212,pd
973,16,peppy,107,219,pd
973,17,aroused,177,183,pd
973,18,disappointed,-86,-128,pd
973,19,annoyed,-234,225,pd
973,20,calm,3,3,pd
974,1,surprised,-1,140,pd
974,2,calm,160,-199,pd
974,3,angry,-184,200,pd
974,4,happy,179,196,pd
974,5,sluggish,-14,-196,pd
974,6,peppy,185,209,pd
974,7,sleepy,2,-199,pd
974,8,relaxed,104,-92,pd
974,9,nervous,-131,116,pd
974,10,disappointed,-197,41,pd
974,11,disgusted,-215,122,pd
974,12,satisfied,161,38,pd
974,13,aroused,16,210,pd
974,14,afraid,-212,210,pd
974,15,enthusiastic,209,236,pd
974,16,quiet,0,-191,pd
974,17,sad,-185,-128,pd
974,18,annoyed,-176,23,pd
974,19,still,1,-233,pd
974,20,neutral,2,2,pd
975,1,disappointed,-115,-101,pd
975,2,nervous,-18,177,pd
975,3,calm,0,1,pd
975,4,afraid,-208,100,pd
975,5,satisfied,213,39,pd
975,6,sleepy,1,-168,pd
975,7,enthusiastic,183,179,pd
975,8,aroused,0,189,pd
975,9,sad,-156,-172,pd
975,10,disgusted,-229,50,pd
975,11,relaxed,169,-164,pd
975,12,happy,213,0,pd
975,13,surprised,1,194,pd
975,14,angry,-201,183,pd
975,15,neutral,0,1,pd
975,16,peppy,75,193,pd
975,17,sluggish,-26,-196,pd
975,18,still,1,-19,pd
975,19,quiet,1,-71,pd
975,20,annoyed,-225,84,pd
976,1,still,3,-139,pd
976,2,quiet,117,-167,pd
976,3,satisfied,207,42,pd
976,4,neutral,2,-2,pd
976,5,aroused,117,207,pd
976,6,enthusiastic,173,216,pd
976,7,happy,146,173,pd
976,8,disappointed,-192,164,pd
976,9,nervous,-120,198,pd
976,10,angry,-226,207,pd
976,11,sad,-170,66,pd
976,12,sleepy,1,-206,pd
976,13,sluggish,-91,-191,pd
976,14,disgusted,-180,32,pd
976,15,annoyed,-100,135,pd
976,16,peppy,110,164,pd
976,17,relaxed,144,-79,pd
976,18,calm,156,-145,pd
976,19,afraid,-152,155,pd
976,20,surprised,3,203,pd
977,1,still,1,-2,pd
977,2,disgusted,-208,149,pd
977,3,peppy,229,189,pd
977,4,angry,-235,235,pd
977,5,afraid,-229,178,pd
977,6,satisfied,202,47,pd
977,7,calm,100,-117,pd
977,8,disappointed,-223,-157,pd
977,9,annoyed,-240,127,pd
977,10,enthusiastic,241,227,pd
977,11,sleepy,2,-230,pd
977,12,sad,-219,-155,pd
977,13,nervous,-69,189,pd
977,14,aroused,64,233,pd
977,15,happy,241,204,pd
977,16,surprised,160,227,pd
977,17,neutral,2,0,pd
977,18,relaxed,116,-151,pd
977,19,quiet,0,-154,pd
977,20,sluggish,-91,-216,pd
978,1,calm,197,-138,pd
978,2,nervous,-193,135,pd
978,3,relaxed,0,0,pd
978,4,neutral,1,-1,pd
978,5,sluggish,-165,-208,pd
978,6,still,76,-205,pd
978,7,sad,-180,80,pd
978,8,quiet,192,-92,pd
978,9,peppy,196,104,pd
978,10,enthusiastic,196,166,pd
978,11,sleepy,-62,-174,pd
978,12,satisfied,143,27,pd
978,13,disappointed,-44,-105,pd
978,14,afraid,-118,131,pd
978,15,angry,-191,197,pd
978,16,surprised,90,71,pd
978,17,annoyed,-80,39,pd
978,18,aroused,186,219,pd
978,19,disgusted,-149,86,pd
978,20,happy,129,79,pd
979,1,disgusted,-150,-171,pd
979,2,satisfied,123,142,pd
979,3,surprised,37,210,pd
979,4,neutral,1,-3,pd
979,5,still,3,-3,pd
979,6,angry,-215,180,pd
979,7,nervous,-59,-194,pd
979,8,calm,0,-3,pd
979,9,peppy,43,219,pd
979,10,sluggish,-24,-230,pd
979,11,sleepy,-29,-232,pd
979,12,afraid,-140,124,pd
979,13,enthusiastic,54,212,pd
979,14,relaxed,31,-225,pd
979,15,happy,206,93,pd
979,16,aroused,27,213,pd
979,17,quiet,15,-76,pd
979,18,disappointed,-218,-27,pd
979,19,annoyed,-223,33,pd
979,20,sad,-33,-229,pd
980,1,enthusiastic,243,244,pd
980,2,aroused,242,242,pd
980,3,angry,-244,242,pd
980,4,disappointed,-244,-137,pd
980,5,peppy,241,184,pd
980,6,calm,244,-206,pd
980,7,sad,-237,-229,pd
980,8,afraid,-243,243,pd
980,9,relaxed,242,-239,pd
980,10,sluggish,-128,-241,pd
980,11,nervous,-243,185,pd
980,12,annoyed,-136,192,pd
980,13,quiet,0,-196,pd
980,14,neutral,0,-1,pd
980,15,still,-1,-180,pd
980,16,sleepy,156,-246,pd
980,17,happy,245,139,pd
980,18,satisfied,238,-1,pd
980,19,disgusted,-249,187,pd
980,20,surprised,226,172,pd
981,1,sluggish,-159,-131,pd
981,2,surprised,47,206,pd
981,3,sad,-207,-189,pd
981,4,disgusted,-197,-207,pd
981,5,neutral,2,-1,pd
981,6,afraid,-80,137,pd
981,7,calm,180,-155,pd
981,8,quiet,69,-85,pd
981,9,still,18,-14,pd
981,10,satisfied,172,45,pd
981,11,happy,202,185,pd
981,12,relaxed,68,-203,pd
981,13,peppy,73,190,pd
981,14,disappointed,-193,-61,pd
981,15,annoyed,-204,184,pd
981,16,nervous,-200,162,pd
981,17,sleepy,57,-201,pd
981,18,angry,-205,209,pd
981,19,enthusiastic,207,200,pd
981,20,aroused,21,210,pd
982,1,angry,-242,196,pd
982,2,sluggish,-26,-224,pd
982,3,peppy,186,238,pd
982,4,annoyed,-230,29,pd
982,5,still,3,-240,pd
982,6,sleepy,0,-238,pd
982,7,relaxed,-2,-2,pd
982,8,quiet,1,-121,pd
982,9,neutral,-2,0,pd
982,10,disgusted,-233,172,pd
982,11,aroused,-1,242,pd
982,12,sad,-240,0,pd
982,13,enthusiastic,234,120,pd
982,14,disappointed,-193,-76,pd
982,15,nervous,-36,213,pd
982,16,satisfied,216,46,pd
982,17,afraid,-225,57,pd
982,18,calm,187,-236,pd
982,19,happy,241,156,pd
982,20,surprised,114,237,pd
983,1,sad,-218,14,pd
983,2,peppy,198,143,pd
983,3,sluggish,-229,-98,pd
983,4,disgusted,-172,157,pd
983,5,relaxed,125,-146,pd
983,6,enthusiastic,105,142,pd
983,7,still,3,-4,pd
983,8,quiet,-12,-11,pd
983,9,aroused,0,210,pd
983,10,calm,106,-169,pd
983,11,nervous,-245,108,pd
983,12,satisfied,200,5,pd
983,13,angry,-228,234,pd
983,14,sleepy,0,-245,pd
983,15,annoyed,-111,33,pd
983,16,disappointed,-179,149,pd
983,17,afraid,-144,149,pd
983,18,neutral,-1,2,pd
983,19,surprised,138,119,pd
983,20,happy,67,109,pd
986,1,calm,150,103,pd
986,2,disappointed,-233,20,pd
986,3,quiet,-175,-167,pd
986,4,neutral,0,13,pd
986,5,sad,-151,1,pd
986,6,still,-38,2,pd
986,7,afraid,-122,47,pd
986,8,surprised,219,219,pd
986,9,nervous,-79,-60,pd
986,10,aroused,-90,-91,pd
986,11,relaxed,72,-58,pd
986,12,annoyed,-53,-27,pd
986,13,disgusted,-212,168,pd
986,14,enthusiastic,-90,128,pd
986,15,angry,-221,229,pd
986,16,happy,241,232,pd
986,17,peppy,147,119,pd
986,18,satisfied,144,165,pd
986,19,sleepy,48,-73,pd
986,20,sluggish,-35,-75,pd
987,1,disgusted,-230,29,pd
987,2,angry,-220,233,pd
987,3,happy,237,-4,pd
987,4,relaxed,223,-234,pd
987,5,disappointed,-62,-76,pd
987,6,quiet,0,-238,pd
987,7,annoyed,-222,37,pd
987,8,satisfied,191,33,pd
987,9,sad,-201,-219,pd
987,10,aroused,2,237,pd
987,11,neutral,-1,-1,pd
987,12,sluggish,-143,-154,pd
987,13,surprised,208,55,pd
987,14,still,1,-238,pd
987,15,afraid,-217,96,pd
987,16,enthusiastic,224,188,pd
987,17,peppy,206,184,pd
987,18,sleepy,-32,-230,pd
987,19,calm,34,-243,pd
987,20,nervous,-63,20,pd
988,1,satisfied,224,11,pd
988,2,aroused,53,97,pd
988,3,peppy,195,102,pd
988,4,happy,202,162,pd
988,5,disgusted,-101,-149,pd
988,6,sluggish,-225,-232,pd
988,7,angry,-246,46,pd
988,8,afraid,-220,127,pd
988,9,sad,-63,-54,pd
988,10,neutral,2,1,pd
988,11,disappointed,-30,-26,pd
988,12,calm,38,-1,pd
988,13,surprised,-2,245,pd
988,14,still,1,3,pd
988,15,annoyed,-110,121,pd
988,16,relaxed,44,-49,pd
988,17,nervous,-68,102,pd
988,18,quiet,60,1,pd
988,19,sleepy,13,-69,pd
988,20,enthusiastic,225,231,pd
989,1,disgusted,-171,-114,pd
989,2,still,131,-198,pd
989,3,disappointed,-230,62,pd
989,4,calm,225,-205,pd
989,5,sluggish,-237,-207,pd
989,6,relaxed,233,-180,pd
989,7,enthusiastic,187,173,pd
989,8,nervous,-207,167,pd
989,9,annoyed,-191,119,pd
989,10,happy,221,50,pd
989,11,quiet,221,-151,pd
989,12,aroused,35,199,pd
989,13,satisfied,201,58,pd
989,14,peppy,147,118,pd
989,15,afraid,-222,167,pd
989,16,sleepy,20,-221,pd
989,17,sad,-245,44,pd
989,18,angry,-242,207,pd
989,19,surprised,15,142,pd
989,20,neutral,-2,-2,pd
990,1,satisfied,168,2,pd
990,2,relaxed,203,-1,pd
990,3,neutral,-1,-3,pd
990,4,quiet,10,0,pd
990,5,sluggish,-230,0,pd
990,6,sad,-217,6,pd
990,7,surprised,-4,148,pd
990,8,peppy,-3,159,pd
990,9,still,1,-80,pd
990,10,afraid,-192,1,pd
990,11,disappointed,-238,1,pd
990,12,enthusiastic,1,244,pd
990,13,nervous,-163,2,pd
990,14,angry,-238,-2,pd
990,15,disgusted,-241,2,pd
990,16,sleepy,2,-241,pd
990,17,calm,209,0,pd
990,18,aroused,2,190,pd
990,19,happy,231,-1,pd
990,20,annoyed,-232,5,pd
991,1,calm,234,-226,pd
991,2,relaxed,235,-227,pd
991,3,still,239,-152,pd
991,4,peppy,197,75,pd
991,5,quiet,124,-86,pd
991,6,afraid,-132,34,pd
991,7,neutral,-2,0,pd
991,8,annoyed,-69,25,pd
991,9,surprised,192,193,pd
991,10,nervous,-124,18,pd
991,11,aroused,234,231,pd
991,12,disgusted,-164,118,pd
991,13,sad,-193,108,pd
991,14,sleepy,140,-210,pd
991,15,disappointed,-23,40,pd
991,16,enthusiastic,125,138,pd
991,17,angry,-174,181,pd
991,18,sluggish,-71,-164,pd
991,19,happy,211,181,pd
991,20,satisfied,208,109,pd
992,1,relaxed,190,-165,pd
992,2,sleepy,-181,-162,pd
992,3,surprised,38,164,pd
992,4,satisfied,85,-54,pd
992,5,annoyed,-145,133,pd
992,6,neutral,0,-1,pd
992,7,aroused,1,207,pd
992,8,peppy,150,214,pd
992,9,disgusted,-214,199,pd
992,10,still,-51,-172,pd
992,11,disappointed,-191,58,pd
992,12,afraid,-193,217,pd
992,13,angry,-204,210,pd
992,14,sluggish,-116,-86,pd
992,15,enthusiastic,147,196,pd
992,16,nervous,-108,84,pd
992,17,calm,135,-191,pd
992,18,sad,-188,140,pd
992,19,quiet,43,-194,pd
992,20,happy,180,196,pd
993,1,quiet,247,-245,pd
993,2,happy,241,236,pd
993,3,surprised,234,225,pd
993,4,sluggish,-185,-216,pd
993,5,disgusted,-246,-7,pd
993,6,annoyed,-244,57,pd
993,7,aroused,133,245,pd
993,8,sleepy,0,0,pd
993,9,nervous,-249,249,pd
993,10,neutral,0,1,pd
993,11,enthusiastic,158,158,pd
993,12,still,113,-108,pd
993,13,afraid,-143,102,pd
993,14,peppy,94,98,pd
993,15,disappointed,-154,-93,pd
993,16,calm,196,-95,pd
993,17,sad,-138,-109,pd
993,18,satisfied,218,-96,pd
993,19,relaxed,237,-127,pd
993,20,angry,-228,204,pd
994,1,still,-3,-118,pd
994,2,nervous,-124,82,pd
994,3,surprised,77,122,pd
994,4,aroused,128,234,pd
994,5,relaxed,135,-128,pd
994,6,happy,231,69,pd
994,7,sad,-125,-140,pd
994,8,sleepy,7,-242,pd
994,9,sluggish,-44,-158,pd
994,10,neutral,0,0,pd
994,11,angry,-220,214,pd
994,12,satisfied,223,1,pd
994,13,afraid,-233,122,pd
994,14,quiet,0,-144,pd
994,15,calm,0,-147,pd
994,16,enthusiastic,239,193,pd
994,17,disappointed,-199,-135,pd
994,18,disgusted,-224,54,pd
994,19,annoyed,-140,101,pd
994,20,peppy,223,130,pd
996,1,annoyed,106,-124,pd
996,2,surprised,92,103,pd
996,3,disgusted,125,-102,pd
996,4,satisfied,80,121,pd
996,5,angry,111,-125,pd
996,6,quiet,87,96,pd
996,7,calm,93,99,pd
996,8,still,149,72,pd
996,9,nervous,131,-140,pd
996,10,afraid,132,-159,pd
996,11,enthusiastic,120,94,pd
996,12,aroused,84,88,pd
996,13,neutral,2,-3,pd
996,14,disappointed,138,-113,pd
996,15,sleepy,140,150,pd
996,16,peppy,108,82,pd
996,17,happy,95,72,pd
996,18,sad,132,-81,pd
996,19,sluggish,140,-117,pd
996,20,relaxed,108,94,pd
997,1,afraid,-183,192,pd
997,2,neutral,9,-3,pd
997,3,peppy,106,-94,pd
997,4,angry,-158,50,pd
997,5,happy,220,85,pd
997,6,disappointed,-164,53,pd
997,7,still,-6,1,pd
997,8,satisfied,206,153,pd
997,9,sad,-195,135,pd
997,10,enthusiastic,220,228,pd
997,11,nervous,-215,166,pd
997,12,sluggish,-124,-155,pd
997,13,annoyed,-205,169,pd
997,14,relaxed,213,-221,pd
997,15,surprised,228,221,pd
997,16,aroused,232,230,pd
997,17,sleepy,3,-235,pd
997,18,quiet,8,-183,pd
997,19,disgusted,-185,160,pd
997,20,calm,3,-3,pd
998,1,sluggish,-146,-212,pd
998,2,disappointed,-205,-7,pd
998,3,afraid,-188,199,pd
998,4,surprised,-1,240,pd
998,5,angry,-241,242,pd
998,6,quiet,0,-225,pd
998,7,sleepy,1,-197,pd
998,8,enthusiastic,223,224,pd
998,9,disgusted,-224,157,pd
998,10,nervous,-1,176,pd
998,11,relaxed,202,-218,pd
998,12,satisfied,224,4,pd
998,13,annoyed,-206,171,pd
998,14,aroused,2,201,pd
998,15,still,-1,-236,pd
998,16,sad,-209,-1,pd
998,17,happy,174,82,pd
998,18,neutral,3,1,pd
998,19,peppy,178,148,pd
998,20,calm,144,-163,pd
999,1,annoyed,-38,-46,pd
999,2,sleepy,1,-225,pd
999,3,angry,-183,175,pd
999,4,quiet,161,-42,pd
999,5,satisfied,198,119,pd
999,6,disappointed,-230,-126,pd
999,7,peppy,49,159,pd
999,8,calm,105,-218,pd
999,9,enthusiastic,170,177,pd
999,10,sluggish,-118,-218,pd
999,11,neutral,0,0,pd
999,12,happy,210,94,pd
999,13,aroused,0,241,pd
999,14,relaxed,152,-70,pd
999,15,afraid,-173,149,pd
999,16,surprised,0,233,pd
999,17,sad,-230,-116,pd
999,18,nervous,-161,184,pd
999,19,still,19,-239,pd
999,20,disgusted,-231,85,pd
1001,1,calm,0,0,pd
1001,2,neutral,-1,0,pd
1001,3,disappointed,-72,-76,pd
1001,4,happy,173,170,pd
1001,5,still,0,0,pd
1001,6,sad,-214,-211,pd
1001,7,quiet,-1,-215,pd
1001,8,nervous,-91,-129,pd
1001,9,angry,-214,-60,pd
1001,10,sluggish,-46,-223,pd
1001,11,annoyed,-211,-8,pd
1001,12,enthusiastic,103,203,pd
1001,13,relaxed,-1,-74,pd
1001,14,satisfied,63,166,pd
1001,15,aroused,1,225,pd
1001,16,afraid,-205,-23,pd
1001,17,surprised,171,138,pd
1001,18,sleepy,-1,-203,pd
1001,19,peppy,15,170,pd
1001,20,disgusted,-181,-123,pd
1003,1,happy,244,0,pd
1003,2,nervous,-247,-1,pd
1003,3,relaxed,246,-244,pd
1003,4,disgusted,-249,-14,pd
1003,5,calm,92,-246,pd
1003,6,sleepy,-155,-248,pd
1003,7,still,0,-246,pd
1003,8,enthusiastic,217,248,pd
1003,9,aroused,0,250,pd
1003,10,afraid,-247,-17,pd
1003,11,surprised,138,249,pd
1003,12,neutral,0,1,pd
1003,13,satisfied,239,82,pd
1003,14,annoyed,-247,127,pd
1003,15,sad,-247,-95,pd
1003,16,peppy,228,245,pd
1003,17,quiet,-38,-246,pd
1003,18,sluggish,-206,-249,pd
1003,19,disappointed,-247,-22,pd
1003,20,angry,-246,203,pd
1004,1,angry,-222,223,pd
1004,2,disgusted,-204,208,pd
1004,3,sluggish,-153,-235,pd
1004,4,satisfied,240,137,pd
1004,5,relaxed,184,-203,pd
1004,6,sad,-211,48,pd
1004,7,afraid,-244,208,pd
1004,8,aroused,181,244,pd
1004,9,annoyed,-145,148,pd
1004,10,neutral,2,2,pd
1004,11,calm,76,-72,pd
1004,12,happy,227,136,pd
1004,13,enthusiastic,231,217,pd
1004,14,nervous,-134,230,pd
1004,15,still,35,-240,pd
1004,16,sleepy,-58,-241,pd
1004,17,peppy,40,189,pd
1004,18,disappointed,-153,49,pd
1004,19,quiet,7,-223,pd
1004,20,surprised,25,174,pd
1005,1,sad,-149,-179,pd
1005,2,happy,134,131,pd
1005,3,satisfied,148,164,pd
1005,4,sleepy,-45,-141,pd
1005,5,calm,29,34,pd
1005,6,surprised,50,143,pd
1005,7,angry,-78,100,pd
1005,8,neutral,-2,-1,pd
1005,9,annoyed,-40,18,pd
1005,10,nervous,-57,59,pd
1005,11,afraid,-138,132,pd
1005,12,quiet,16,-160,pd
1005,13,aroused,120,186,pd
1005,14,peppy,44,162,pd
1005,15,enthusiastic,134,141,pd
1005,16,disappointed,-149,-110,pd
1005,17,still,14,-190,pd
1005,18,disgusted,-212,22,pd
1005,19,sluggish,-152,-97,pd
1005,20,relaxed,17,-2,pd
1006,1,enthusiastic,105,144,pd
1006,2,surprised,19,164,pd
1006,3,nervous,-86,128,pd
1006,4,relaxed,120,-54,pd
1006,5,disgusted,-186,99,pd
1006,6,happy,171,48,pd
1006,7,quiet,91,-196,pd
1006,8,aroused,2,165,pd
1006,9,disappointed,-114,0,pd
1006,10,calm,139,-169,pd
1006,11,peppy,136,160,pd
1006,12,satisfied,136,8,pd
1006,13,angry,-150,181,pd
1006,14,sluggish,-58,-162,pd
1006,15,sad,-119,40,pd
1006,16,sleepy,1,-149,pd
1006,17,afraid,-185,82,pd
1006,18,neutral,0,0,pd
1006,19,still,35,-147,pd
1006,20,annoyed,-145,153,pd
1008,1,sluggish,-143,-174,pd
1008,2,happy,203,72,pd
1008,3,relaxed,93,-101,pd
1008,4,disgusted,-119,56,pd
1008,5,afraid,-136,186,pd
1008,6,sleepy,2,-222,pd
1008,7,still,-3,-139,pd
1008,8,sad,-157,66,pd
1008,9,surprised,0,227,pd
1008,10,peppy,149,196,pd
1008,11,annoyed,-100,79,pd
1008,12,calm,111,-160,pd
1008,13,aroused,51,215,pd
1008,14,enthusiastic,166,202,pd
1008,15,neutral,0,-2,pd
1008,16,satisfied,116,23,pd
1008,17,disappointed,-176,37,pd
1008,18,angry,-180,229,pd
1008,19,quiet,165,-17,pd
1008,20,nervous,-162,86,pd
1009,1,angry,2,-235,pd
1009,2,calm,243,2,pd
1009,3,disgusted,1,-243,pd
1009,4,sleepy,13,-233,pd
1009,5,aroused,5,234,pd
1009,6,afraid,9,0,pd
1009,7,neutral,2,12,pd
1009,8,peppy,-1,7,pd
1009,9,annoyed,-235,4,pd
1009,10,nervous,8,11,pd
1009,11,sad,-2,-232,pd
1009,12,relaxed,241,7,pd
1009,13,quiet,2,-230,pd
1009,14,still,-2,-239,pd
1009,15,surprised,94,104,pd
1009,16,enthusiastic,239,2,pd
1009,17,happy,229,-4,pd
1009,18,satisfied,239,-2,pd
1009,19,sluggish,-2,-231,pd
1009,20,disappointed,-5,-235,pd
1010,1,sleepy,-31,-225,pd
1010,2,peppy,217,220,pd
1010,3,disgusted,-215,201,pd
1010,4,happy,205,144,pd
1010,5,surprised,27,220,pd
1010,6,quiet,10,-243,pd
1010,7,neutral,-3,-1,pd
1010,8,sad,-237,-28,pd
1010,9,aroused,1,242,pd
1010,10,enthusiastic,65,236,pd
1010,11,calm,36,-243,pd
1010,12,nervous,-165,213,pd
1010,13,annoyed,-238,217,pd
1010,14,sluggish,-51,-239,pd
1010,15,disappointed,-177,-130,pd
1010,16,still,1,-239,pd
1010,17,angry,-246,246,pd
1010,18,relaxed,110,-239,pd
1010,19,satisfied,224,25,pd
1010,20,afraid,-237,243,pd
1011,1,relaxed,123,-229,pd
1011,2,peppy,128,229,pd
1011,3,sad,-231,-234,pd
1011,4,quiet,0,-110,pd
1011,5,angry,-231,237,pd
1011,6,surprised,1,195,pd
1011,7,satisfied,166,1,pd
1011,8,annoyed,-120,0,pd
1011,9,sluggish,-1,-242,pd
1011,10,aroused,69,148,pd
1011,11,enthusiastic,213,185,pd
1011,12,neutral,-1,1,pd
1011,13,still,0,-240,pd
1011,14,calm,116,-144,pd
1011,15,afraid,-155,69,pd
1011,16,disappointed,-104,-92,pd
1011,17,sleepy,0,-245,pd
1011,18,disgusted,-105,38,pd
1011,19,happy,235,125,pd
1011,20,nervous,-51,27,pd
1012,1,afraid,-224,233,pd
1012,2,calm,217,-28,pd
1012,3,sluggish,-222,-228,pd
1012,4,happy,190,213,pd
1012,5,sleepy,-2,-234,pd
1012,6,sad,-227,-79,pd
1012,7,quiet,3,-235,pd
1012,8,disappointed,-230,-151,pd
1012,9,relaxed,205,-33,pd
1012,10,peppy,202,135,pd
1012,11,annoyed,-216,87,pd
1012,12,satisfied,205,66,pd
1012,13,enthusiastic,191,180,pd
1012,14,angry,-227,188,pd
1012,15,nervous,-138,72,pd
1012,16,neutral,1,-1,pd
1012,17,surprised,23,186,pd
1012,18,aroused,-5,225,pd
1012,19,still,1,-166,pd
1012,20,disgusted,-245,218,pd
1013,1,aroused,1,235,pd
1013,2,sluggish,-231,0,pd
1013,3,quiet,3,-242,pd
1013,4,angry,-232,229,pd
1013,5,disgusted,-247,235,pd
1013,6,disappointed,-242,-235,pd
1013,7,satisfied,237,226,pd
1013,8,surprised,225,223,pd
1013,9,neutral,-2,2,pd
1013,10,sad,-240,-240,pd
1013,11,sleepy,87,-244,pd
1013,12,afraid,-243,238,pd
1013,13,enthusiastic,237,234,pd
1013,14,nervous,-241,-237,pd
1013,15,annoyed,-239,226,pd
1013,16,happy,235,228,pd
1013,17,relaxed,227,-230,pd
1013,18,calm,232,-230,pd
1013,19,still,228,-245,pd
1013,20,peppy,224,232,pd
1014,1,still,147,-161,pd
1014,2,relaxed,237,-239,pd
1014,3,disappointed,-237,-106,pd
1014,4,quiet,1,-219,pd
1014,5,satisfied,218,56,pd
1014,6,disgusted,-245,115,pd
1014,7,surprised,0,231,pd
1014,8,sluggish,-96,-236,pd
1014,9,happy,242,101,pd
1014,10,afraid,-244,232,pd
1014,11,annoyed,-205,208,pd
1014,12,sleepy,2,-247,pd
1014,13,angry,-243,244,pd
1014,14,sad,-242,-246,pd
1014,15,nervous,-134,115,pd
1014,16,calm,211,-172,pd
1014,17,peppy,205,187,pd
1014,18,aroused,194,221,pd
1014,19,enthusiastic,177,230,pd
1014,20,neutral,1,0,pd
1015,1,angry,-210,181,pd
1015,2,afraid,-22,-193,pd
1015,3,still,1,0,pd
1015,4,quiet,0,-227,pd
1015,5,sluggish,-129,-234,pd
1015,6,calm,183,-216,pd
1015,7,aroused,215,213,pd
1015,8,nervous,-1,233,pd
1015,9,surprised,199,190,pd
1015,10,disappointed,-198,-158,pd
1015,11,disgusted,-198,-54,pd
1015,12,enthusiastic,239,238,pd
1015,13,annoyed,-213,-2,pd
1015,14,satisfied,222,31,pd
1015,15,sad,-27,27,pd
1015,16,peppy,26,168,pd
1015,17,happy,41,140,pd
1015,18,relaxed,24,203,pd
1015,19,neutral,1,16,pd
1015,20,sleepy,144,-244,pd
1016,1,quiet,96,10,pd
1016,2,sleepy,138,-7,pd
1016,3,relaxed,-9,-4,pd
1016,4,still,-36,0,pd
1016,5,neutral,-1,5,pd
1016,6,happy,126,-5,pd
1016,7,sad,-131,-54,pd
1016,8,disappointed,-61,-86,pd
1016,9,satisfied,159,81,pd
1016,10,annoyed,-103,-51,pd
1016,11,sluggish,-49,-54,pd
1016,12,calm,-27,21,pd
1016,13,surprised,172,-12,pd
1016,14,afraid,-27,-84,pd
1016,15,enthusiastic,120,-1,pd
1016,16,disgusted,-72,-69,pd
1016,17,angry,-183,-68,pd
1016,18,aroused,102,0,pd
1016,19,peppy,-125,-51,pd
1016,20,nervous,-40,-51,pd
1017,1,relaxed,1,-1,pd
1017,2,happy,186,102,pd
1017,3,enthusiastic,212,174,pd
1017,4,satisfied,211,30,pd
1017,5,neutral,-1,-3,pd
1017,6,afraid,-154,58,pd
1017,7,surprised,1,73,pd
1017,8,sleepy,39,-187,pd
1017,9,peppy,116,34,pd
1017,10,disgusted,-225,70,pd
1017,11,angry,-216,93,pd
1017,12,nervous,-196,29,pd
1017,13,annoyed,-207,-20,pd
1017,14,aroused,224,140,pd
1017,15,quiet,2,-58,pd
1017,16,calm,9,-36,pd
1017,17,disappointed,-127,-70,pd
1017,18,still,2,-68,pd
1017,19,sluggish,-78,-185,pd
1017,20,sad,-185,-201,pd
1018,1,neutral,2,-2,pd
1018,2,happy,0,231,pd
1018,3,enthusiastic,0,148,pd
1018,4,quiet,2,-53,pd
1018,5,sleepy,3,-239,pd
1018,6,sad,-236,1,pd
1018,7,nervous,-47,-1,pd
1018,8,angry,-153,2,pd
1018,9,relaxed,23,1,pd
1018,10,still,1,0,pd
1018,11,afraid,-169,-1,pd
1018,12,disgusted,-2,-195,pd
1018,13,peppy,-2,226,pd
1018,14,satisfied,98,0,pd
1018,15,surprised,4,146,pd
1018,16,sluggish,-2,-197,pd
1018,17,aroused,-1,161,pd
1018,18,calm,1,0,pd
1018,19,disappointed,-156,-2,pd
1018,20,annoyed,-212,-1,pd
1019,1,happy,2,178,pd
1019,2,disgusted,-198,0,pd
1019,3,enthusiastic,212,-2,pd
1019,4,disappointed,-1,-201,pd
1019,5,surprised,2,197,pd
1019,6,afraid,6,-208,pd
1019,7,sluggish,3,-204,pd
1019,8,nervous,0,16,pd
1019,9,still,-1,-225,pd
1019,10,angry,-226,0,pd
1019,11,satisfied,2,192,pd
1019,12,relaxed,2,-207,pd
1019,13,neutral,2,-3,pd
1019,14,aroused,3,230,pd
1019,15,peppy,156,-2,pd
1019,16,sleepy,2,-207,pd
1019,17,annoyed,-145,-2,pd
1019,18,sad,1,-157,pd
1019,19,calm,59,-1,pd
1019,20,quiet,3,-201,pd
1020,1,disappointed,-175,0,pd
1020,2,nervous,-181,-2,pd
1020,3,afraid,-169,3,pd
1020,4,peppy,0,203,pd
1020,5,calm,-1,1,pd
1020,6,enthusiastic,1,196,pd
1020,7,angry,-224,0,pd
1020,8,sad,-224,2,pd
1020,9,disgusted,-215,3,pd
1020,10,surprised,-2,186,pd
1020,11,sleepy,2,-200,pd
1020,12,still,-1,0,pd
1020,13,neutral,2,2,pd
1020,14,sluggish,-2,-224,pd
1020,15,annoyed,-235,2,pd
1020,16,happy,223,2,pd
1020,17,aroused,-1,234,pd
1020,18,quiet,0,-5,pd
1020,19,satisfied,225,3,pd
1020,20,relaxed,22,4,pd
1022,1,satisfied,206,-1,pd
1022,2,afraid,-122,79,pd
1022,3,quiet,-1,-149,pd
1022,4,calm,34,-147,pd
1022,5,sleepy,-18,-178,pd
1022,6,surprised,-1,146,pd
1022,7,nervous,-140,94,pd
1022,8,neutral,0,1,pd
1022,9,angry,-215,124,pd
1022,10,relaxed,76,-135,pd
1022,11,annoyed,-92,29,pd
1022,12,sluggish,-27,-115,pd
1022,13,peppy,121,147,pd
1022,14,aroused,1,198,pd
1022,15,disgusted,-121,18,pd
1022,16,sad,-75,-179,pd
1022,17,still,0,-151,pd
1022,18,happy,180,32,pd
1022,19,disappointed,-104,-30,pd
1022,20,enthusiastic,162,162,pd
